,300,350,400,lamda,r
51,0.6733147189932949,0.8393239679761078,0.8360330302609202,-2.6312151093785645,0.7644669571249848
52,0.7385577290199683,0.8078634578146175,0.7008321745308127,0.44276899771764133,0.06844529160658508
53,0.7090587893456869,0.6921011142096803,0.7227904328901141,-0.168343828119486,0.17753858897148667
54,0.7386099323159554,0.722039095195979,0.7737716356325682,-0.5149204359495999,0.4236059370641213
55,0.6649357537261149,0.7325877300429,0.778697823738537,-1.5688050899414674,0.9997729227480515
56,0.7532415304496896,0.7709526371458567,0.7769365167252252,-0.37967298149026046,0.9491533808592402
57,0.6467695138195964,0.8454940911414559,0.6699854917702806,-0.40440752267447133,0.013961791030256743
58,0.6775456694167449,0.7916530778117701,0.7816534773567847,-1.5104115859756049,0.7011337502800943
59,0.7039014794716572,0.7526572784874758,0.7190226910338509,-0.22641045153961967,0.10537425031520697
60,0.6407620872628346,0.8509790420252353,0.8012399303835374,-2.335143858990241,0.4847239360278761
61,0.6351480666900964,0.7282096871362329,0.6849732188318359,-0.6086287247342338,0.2900952846378493
62,0.6028125846295519,0.8791753363872858,0.7286227529948028,-1.6459799580963346,0.13272526220538705
63,0.750375220508289,0.8180015011152226,0.7673589206292559,-0.31206569848204807,0.06488060878614899
64,0.6275153942767395,0.8537113770696373,0.7477836377547666,-1.6219226739152521,0.21416009222091315
65,0.7514833885306451,0.7815747522804689,0.7491905901771653,0.010589037962760683,0.0003388846013041569
66,0.6691191823135194,0.8084268156856533,0.75,-1.1356019733179041,0.30682374806087687
67,0.7463037605255809,0.8355745066800937,0.7578666943432204,-0.24642082838910587,0.01974180617056387
68,0.6760803501864531,0.7693374427950699,0.8637384715298082,-3.187780423973223,0.9757596288919052
69,0.7115970932094029,0.766722640503166,0.8576691909335926,-2.5784561565867063,0.9329533002857817
70,0.6318158463745981,0.9,0.7290280287002269,-1.3776480938394102,0.07539142207705574
71,0.6465433539038412,0.760762959258007,0.6604340727718122,-0.22275972799226673,0.018642712133126182
72,0.6,0.8187090041453766,0.73043506666712,-1.6292020576180721,0.29599086176241995
73,0.7284383018074345,0.8197038151452236,0.7800571998726358,-0.8404771333839736,0.3062399219754194
74,0.7817057220705748,0.8226356806061714,0.7051840571376609,1.062208883605232,0.31217618166656524
75,0.7286306295576896,0.8003037832712006,0.8050507437382102,-1.2536065103841632,0.8354125610752905
76,0.6642745531894898,0.6954332970438748,0.7049013909846014,-0.5002793843136553,0.9403485711046191
77,0.6994640764501072,0.7525657825617234,0.7433216136410145,-0.6166350783189937,0.6248382548952288
78,0.7251978552205856,0.7920170356182991,0.782032058861883,-0.8937936321497598,0.6447979192401435
79,0.7436774038472536,0.7181348652432727,0.7163155615846836,0.3898863726999247,0.829777394944123
80,0.6665522884966194,0.7615751905895127,0.7497370962649905,-1.1236922919303487,0.6678510950206034
81,0.732188079784561,0.8602088679813429,0.6638987956758855,0.7306880875522578,0.04693496506808825
82,0.7287205110410562,0.793186419378112,0.7007425475899738,0.3145807494416078,0.04830527220366565
83,0.6507938993529252,0.8102131268809302,0.7129657661517144,-0.8434317124373091,0.13019874156997946
84,0.6763179727245353,0.7439581216617959,0.7601775956078776,-1.1489515877137704,0.9258060353841927
85,0.6392434674446459,0.7259383913002637,0.6072057547218337,0.276265982343075,0.036295483875921075
86,0.6810485163720522,0.7666415940263133,0.6869891063389355,-0.12666083783882157,0.009172671998999293
87,0.6168707484262406,0.7442417308017375,0.8003150176314366,-2.482317892241026,0.988931711301223
88,0.6500563973236828,0.6897756616412332,0.6880172983704285,-0.45436581948744037,0.7500836909333142
89,0.647419211038593,0.8175810219089579,0.7435342693649672,-1.3028027665691098,0.27700113071570176
90,0.6978380770538619,0.713139529160137,0.7080306525111487,-0.1368666870547517,0.4633595706672182
91,0.7077162388368661,0.7394728609682015,0.7628985388888525,-0.7881647388838279,0.9996455404107463
92,0.7363884221997219,0.8596349793176874,0.7644875680605593,-0.5217683215646735,0.04474554900971783
93,0.6435515781935897,0.8463744121986769,0.8148156658656653,-2.5518562606572823,0.5953719133980855
94,0.6036800582426243,0.803563008238191,0.7469049953275272,-1.8085777921030703,0.4480699536086119
95,0.6791416192506574,0.8276323760235228,0.7577445980948886,-1.147525022306965,0.24464152010595908
96,0.7604674002446791,0.7945279436089889,0.774590170190852,-0.24752513138394894,0.18705799707429227
97,0.7184943367507578,0.8053476555630774,0.7493683201579708,-0.49194308746252086,0.12284160989364146
98,0.7537605956696072,0.7364757313327794,0.7599988145886301,-0.0812714634657233,0.05045207960889708
99,0.7897280385400839,0.7931426194971634,0.7245003589117321,0.9802027189878467,0.666847692779591
100,0.6443407890274184,0.8180226773035943,0.691758881650751,-0.6589685032982064,0.06198314842233099
101,0.6551441332870283,0.8561429627789239,0.8361295941589992,-2.8665718940645006,0.6652622615052812
102,0.646008635997557,0.8399920822437212,0.6336555997617344,-0.010999480445550158,9.834027699606729e-06
103,0.6402849248417879,0.794248304960468,0.6750781285711744,-0.485508927523947,0.04675378572460642
104,0.6960305544870934,0.7198509666245495,0.7132898790272129,-0.23173801485056503,0.5253206626130815
105,0.6344951653572204,0.8439740158194773,0.6852502094924836,-0.716851596543963,0.04463527896572106
106,0.631926778418004,0.7996253205781476,0.661509455475635,-0.42808977290607636,0.029613894562317
107,0.6607264622087996,0.8056434605641477,0.7007274048139744,-0.5698790740283202,0.06754017307551363
108,0.6612985959621585,0.7995339464140168,0.6976131700376789,-0.5192621503467566,0.06273056289763324
109,0.7385340185073306,0.8189280180834501,0.7257470833502315,0.11043194116369927,0.004300429541620687
110,0.6333012233776436,0.7767751534277125,0.7401774738887331,-1.3766408453498893,0.5061519859863732
111,0.6691350090018433,0.7438765864091297,0.7520611986396224,-1.1142333825188626,0.8619071035529999
112,0.6571752353502653,0.7727847153493008,0.7247253775447293,-0.8928689911349176,0.32803146179774545
113,0.7828478103314119,0.7491492283515044,0.7711948484435613,0.21457947488875564,0.1558440451837192
114,0.676297498870094,0.8537412028879983,0.7656036872366789,-1.3305646595366194,0.201769582321918
115,0.6674801461139379,0.7059620176413619,0.7395243081530751,-0.9287779736253206,0.9989038125104829
116,0.6853422525943302,0.8607175067678388,0.6389507973965602,0.37513155799884657,0.009612063278653493
117,0.6233970393611631,0.859372616500083,0.7297317349704504,-1.4196846355673955,0.14444602779661664
118,0.634688474188793,0.8114419768995927,0.7592145212932206,-1.6688396380486132,0.43723314012544323
119,0.6640230031462533,0.8429335278631378,0.7417351590418451,-1.1117279760763892,0.1497059717326097
120,0.8196929628131893,0.7576083180690694,0.709521808263226,1.7813431325906526,0.9916221999840379
121,0.6496789571181315,0.8615812329769372,0.798455714949794,-2.1977316643335922,0.39950849781499476
122,0.7233069674931157,0.8325125463086436,0.7213162432696311,-0.06226988987477546,0.0008302625489327031
123,0.6737814188827405,0.8449365254823995,0.7504064691334233,-1.1223667343751578,0.16089152951386498
124,0.6142359772608881,0.8034093236025812,0.6844541215337483,-0.8842592131111421,0.11416497061348518
125,0.7328413594074539,0.7749858687718949,0.7663058263014025,-0.519017979139489,0.5925493717610308
126,0.7052129920250524,0.7944148983074348,0.7005350979439715,-0.005868484452921992,1.3591127025591732e-05
127,0.7274297622129696,0.7824705506585556,0.7631206858479394,-0.5531737484609053,0.42260817487048663
128,0.7153585934439497,0.7965479537266944,0.8077154521903309,-1.4842551193859126,0.8820547918049703
129,0.6990601715980309,0.8085298034163555,0.6488855621805761,0.49859530432963023,0.044354782098988355
130,0.6047920328187795,0.8167259548863712,0.7413421427897031,-1.7297978832724779,0.35238082843515595
131,0.6634272771986174,0.8117803703746362,0.738635667730315,-1.043560749812547,0.2280641057504268
132,0.758188497492716,0.7762053606497701,0.83944987880147,-1.4823412813260488,0.8597606319936458
133,0.6171566559059728,0.7534106239959293,0.7766878358514318,-2.083167553972133,0.9052540226577888
134,0.6923115422390362,0.6834148597242935,0.7805557542349812,-1.2334210181039234,0.6469780571286756
135,0.6389510898751585,0.8209150785118569,0.736441354478031,-1.300844590039974,0.2430804937140092
136,0.6758837924756709,0.8437389725229187,0.6762911508548448,-0.13424263210141893,0.0018395978152229153
137,0.7012397390353196,0.8312908564893857,0.7337047810017422,-0.526131206860267,0.05506465281449813
138,0.6,0.8185272237619307,0.6847509511493046,-1.048780291412224,0.11735964718586278
139,0.6810535075185808,0.7067556003831266,0.724912599568291,-0.5646105750695484,0.998456380289181
140,0.8039410033527692,0.817566890092556,0.7856703160018654,0.30754603965695865,0.26858531309964817
141,0.7050675651614288,0.792575564393095,0.7263095671619735,-0.33908672600715656,0.05984797582782253
142,0.674549226049002,0.7581742341483027,0.7070758501301795,-0.4465481604485109,0.1535865975288797
143,0.6795278166805909,0.7777647694455393,0.6973456762122902,-0.2794890202739334,0.03554449559482076
144,0.7179601622693483,0.8307194042701435,0.6845807530115311,0.32531661090339914,0.01738607972813866
145,0.7093687197688241,0.7524692673886537,0.7023755908675533,0.0593284637441933,0.006160301114474409
146,0.7460784428119669,0.7256325550370546,0.783336354800807,-0.562075223053369,0.39124856414108133
147,0.6676661890895303,0.8449250513138249,0.7002478354456404,-0.5214795102377892,0.028794941459565737
148,0.7169248039848795,0.8330466018926512,0.7961279310239042,-1.2876466475842472,0.4244774222159555
149,0.6695155589144399,0.8007243547600045,0.8035873116250201,-1.9958453426097675,0.8042286274097646
150,0.72243547820664,0.8629647439191128,0.7291482946818195,-0.21409694539381424,0.00528014355452
151,0.7828625663768805,0.8487295632385721,0.6985762188928505,1.137047423469917,0.19834834231616327
152,0.6666511196588039,0.8678744484405259,0.776172278449561,-1.631028291555097,0.22532621613808357
153,0.6761722682228132,0.7642217034160403,0.7804632191731589,-1.4856355097277636,0.9059743059486927
154,0.685978286821544,0.8047079049558853,0.8741627175473771,-3.3745749076835554,0.9998982814967342
155,0.6438778841280992,0.8397155392603355,0.874108223791389,-3.9050357025843363,0.9314349078171003
156,0.6341320044507004,0.8683669687683331,0.8532925722615992,-3.5090248621400586,0.7034399047393833
157,0.7976634700118863,0.8066035186297285,0.7501707670169458,0.7548978605431411,0.5555849439093024
158,0.690501593259923,0.7942642429006992,0.7190692170379601,-0.4324445479153036,0.073246968110806
159,0.6437665865784205,0.7364807311777263,0.7954342399058785,-2.098113031620024,0.9997197840368163
160,0.6109595492446993,0.88995110503333,0.823366346578164,-3.1293723665465807,0.435036012414755
161,0.6068535835647237,0.8379553878788002,0.6779229847123818,-0.9180011182321273,0.06921516481102974
162,0.6594933772434861,0.877343193959921,0.7612765656112894,-1.4943174465393925,0.15234963742803975
163,0.6109062856868268,0.7968707382695912,0.7275674759973036,-1.4581463069855423,0.3477138771555641
164,0.6825663213402766,0.7904554174006803,0.7191614314397738,-0.529679548504397,0.10938939783538981
165,0.67884295502824,0.8247962677891566,0.6895037761821735,-0.23426102412640923,0.008506991637685757
166,0.6455230776969039,0.7412442717978625,0.733080927972044,-1.116005794046224,0.7084196403104375
167,0.7609294190888649,0.843522185444731,0.733001764901914,0.3292742798201689,0.025110861358345393
168,0.7185890467704448,0.7914387923222459,0.7364122809675844,-0.2941200239964013,0.06264201561860261
169,0.6218327143244159,0.8331206319871907,0.7495080141971113,-1.6850956407581104,0.30035808782819784
170,0.6540843453381172,0.7703335174515075,0.839150731020583,-2.8629910238215004,0.9999344651673056
171,0.7313064055690164,0.7860178627132661,0.6733100877582427,0.6852485307541516,0.18471495911332003
172,0.6590023521663662,0.7315332808464411,0.7970230720363897,-1.9489118729480104,0.9937629263945347
173,0.7859665629540695,0.8063484635248119,0.7419069808897891,0.6620145960784667,0.37428873052708467
174,0.6329946444924959,0.7468549621535128,0.8662547603662518,-3.73273793048923,0.9674528351709472
175,0.6655993811013641,0.7757694791387655,0.7323030738196292,-0.8993262491181897,0.35287798691083994
176,0.6479040976714989,0.7750576638123047,0.7701684722690794,-1.6596202993772364,0.7497404852017443
177,0.6831845806045956,0.7341660452437566,0.798904291837327,-1.6939313455618146,0.972533588412646
178,0.7560179187414282,0.7601690321961935,0.6831526255399955,0.9608569859993574,0.6631132565394842
179,0.6,0.8058814084760189,0.6905225934554373,-1.1060313346069346,0.15857882273887514
180,0.7092213978350063,0.8113915045891282,0.6489782248522822,0.62869462681222,0.06910944532170948
181,0.6502912969967263,0.8989644626018438,0.7613986427467799,-1.6352197032735243,0.12234465854348564
182,0.7019653378531856,0.8029522882202829,0.7961719394317389,-1.4595910008240074,0.7225276598963057
183,0.6762183984769287,0.8425421792020769,0.7129464687863607,-0.5765475362426338,0.04042003348942946
184,0.6240956843927361,0.878020008073552,0.7469679079374856,-1.6781405484173773,0.15697933032646982
185,0.7211984520833175,0.812990210822252,0.8237369769434097,-1.7292191699004784,0.8725281849584255
186,0.6304735438144298,0.7774221415208186,0.7173492641286636,-1.0982871492184865,0.32448872026980113
187,0.6920616673149201,0.7539442963425339,0.7587443839173467,-0.9387228724451345,0.8408670353483594
188,0.6338944917655753,0.7544210307789508,0.7557730973750866,-1.5792452271379738,0.794406338997683
189,0.74344196236597,0.8305686260956766,0.7334164570015125,0.06735479299873431,0.0013154233900810608
190,0.6245963871808101,0.7813693677072473,0.6762220832548504,-0.6592434985116837,0.09670645734271788
191,0.6647449676491974,0.8289763200235851,0.6909163973969545,-0.42491861043437135,0.02402059208927132
192,0.6419459315904193,0.7893566412511022,0.7436463140025809,-1.3406191625074904,0.43552833330171004
193,0.6636370691933744,0.7118523051213974,0.7454974172810895,-1.0627697154388795,0.9993111048897995
194,0.6419623485668038,0.7811739161829039,0.677154198579413,-0.4800311150251353,0.0597207153288426
195,0.8347596072082426,0.797662994150304,0.7280381498475013,1.8317181779362852,0.9765418845794194
196,0.7762908798233191,0.888223990194086,0.7435945359722943,0.37562895525992895,0.013398676557283995
197,0.7191564709960777,0.8206661576090827,0.7130364316897868,0.00016700289383247928,7.1765362541498234e-09
198,0.6890556628175517,0.8573289815502648,0.7277810083525902,-0.6304814120933546,0.04192877343727963
199,0.6,0.8111530786229428,0.7314238457320269,-1.6355700146827503,0.3297880858735991
200,0.6873253745583193,0.8457774945426559,0.6581023217520572,0.21058965085174775,0.00421050681789048
201,0.6999317323598516,0.8157310023562756,0.74462734201141,-0.6812224503121387,0.1356392999470002
202,0.6437249349145484,0.8430767915596863,0.8216345977905243,-2.6800213853465094,0.6587159624105424
203,0.690420370354755,0.8818185802282805,0.6866243652434392,-0.12367490840510793,0.000901394864301297
204,0.7614418189620087,0.7861165407442051,0.8521130090141306,-1.729110169678909,0.8872497242693883
205,0.7903024403873787,0.7087818252350238,0.7210261718898276,1.0977588881151379,0.6769115252690585
206,0.7718435335183255,0.7983494172035079,0.8296331726605805,-1.0688586915725171,0.9838154848765196
207,0.6168530360498203,0.7755707753414289,0.7100583169945172,-1.1483597240980075,0.3171060104383002
208,0.7445681046962199,0.7792383233400875,0.6741497779771264,0.8756808088693552,0.3480384114519286
209,0.6414172742204216,0.7683196099310896,0.7857626363366284,-1.9811145758177917,0.8862994161070132
210,0.6681073253037715,0.8548174663235151,0.7403269468491549,-1.0570698048632516,0.11273561332663695
211,0.7244779545293936,0.8664314721940951,0.674082114706315,0.49753334170529806,0.020190052781085877
212,0.7045519368953382,0.765858754434614,0.7562885341978953,-0.7491136704660954,0.6409641338140853
213,0.7631849528850918,0.8184514006764798,0.749733969824304,0.1543421484846502,0.014822634945015012
214,0.667326661475979,0.6599561951575867,0.7576648790247784,-1.1675246271189277,0.6586910539844983
215,0.7171446637063855,0.6885103970016803,0.7234585972111645,-0.06575209834347426,0.01869243628109385
